Imported from s-asymmetric-typeE-17x21L130-sample00.h5 hdf Network
  4590.444275 5744.471436 4942.891113 box dimensions in microns
  30 30 15 number of tissue points in x,y,z directions
  1000.000000 outer bound distance (100. in test case)
  55.000000 max. segment length.  (5. in test case)
  3 nodsegm, max. allowed number of segments per node
  352 total number of segments
name	type	from	to	diam		flow		HD
3562 805.000000 2388.527344 2111.445557
3563 3210.000000 3176.610352 2111.445557
3564 3405.000000 1788.083130 2960.602051
3565 870.000000 3326.721436 1580.722778
3566 1910.000000 1975.721924 3172.891113
3567 2560.000000 1150.111069 2748.312866
3568 1130.000000 1825.610840 1474.578217
3569 3275.000000 1037.527767 2429.879272
3570 935.000000 2688.749512 1686.867310
3571 3470.000000 1300.222137 2217.590088
3572 1780.000000 2050.777466 1793.011902
3573 3470.000000 3101.554932 2536.023804
3574 3275.000000 3064.027100 1474.578217
3575 2625.000000 1262.694366 1156.144554
3576 2365.000000 1863.138611 3172.891113
3577 2235.000000 2163.360718 1474.578217
3578 2755.000000 1863.138611 2536.023804
3579 2755.000000 2013.249695 2642.168335
3580 1065.000000 1713.027588 1474.578217
3581 2365.000000 3289.193848 1793.011902
3582 2755.000000 1262.694366 1156.144554
3583 3340.000000 1750.555298 2854.457397
3584 3145.000000 2838.860596 1156.144554
3585 870.000000 2726.277222 1474.578217
3586 740.000000 2801.332886 1050.000000
3587 3470.000000 3476.832764 2323.734619
3588 870.000000 2651.221680 1580.722778
3589 2690.000000 1900.666443 2642.168335
3590 3210.000000 2651.221680 1899.156433
3591 2300.000000 1675.499817 2960.602051
3592 3080.000000 2876.388184 1262.289108
3593 3080.000000 2350.999634 2323.734619
3594 610.000000 1375.277649 2748.312866
3595 3015.000000 2463.582886 2323.734619
3596 935.000000 1187.638824 2217.590088
3597 3275.000000 1187.638824 2217.590088
3598 3210.000000 1075.055534 2217.590088
3599 3340.000000 1225.166611 2323.734619
3600 3015.000000 1412.805420 2854.457397
3601 2950.000000 1300.222137 2854.457397
3602 1715.000000 2538.638428 1580.722778
3603 1845.000000 3439.304688 2536.023804
3604 1975.000000 2163.360718 3066.746582
3605 2105.000000 2088.305176 1262.289108
3606 3405.000000 2688.749512 2960.602051
3607 2950.000000 2200.888550 2854.457397
3608 3470.000000 1225.166611 2323.734619
3609 3470.000000 2576.166260 2960.602051
3610 2170.000000 3626.943604 1156.144554
3611 1000.000000 1900.666443 1368.433655
3612 3145.000000 3064.027100 1474.578217
3613 610.000000 3551.887939 2854.457397
3614 870.000000 2275.943970 2111.445557
3615 610.000000 1075.055534 1262.289108
3616 2885.000000 3439.304688 1262.289108
3617 740.000000 1375.277649 2748.312866
3618 1065.000000 1112.583305 1368.433655
3619 805.000000 1562.916504 2642.168335
3620 2950.000000 2576.166260 2642.168335
3621 3470.000000 2951.443848 1156.144554
3622 1715.000000 2913.916138 2005.301025
3623 2495.000000 1863.138611 3172.891113
3624 2300.000000 1075.055534 1899.156433
3625 1780.000000 2801.332886 1368.433655
3626 3080.000000 3101.554932 2536.023804
3627 1780.000000 2951.443848 2111.445557
3628 1130.000000 1225.166611 1368.433655
3629 3405.000000 3439.304688 1899.156433
3630 1520.000000 1825.610840 1156.144554
3631 3470.000000 2726.277222 1793.011902
3632 3275.000000 2613.693970 1793.011902
3633 3015.000000 3139.082764 2642.168335
3634 2690.000000 1150.111069 2748.312866
3635 3080.000000 2200.888550 2854.457397
3636 2170.000000 2651.221680 1262.289108
3637 3275.000000 2463.582886 1686.867310
3638 2950.000000 1525.388733 1262.289108
3639 2820.000000 1525.388733 1262.289108
3640 3275.000000 2388.527344 1793.011902
3641 3275.000000 2463.582886 2005.301025
3642 2755.000000 1412.805420 2854.457397
3643 3210.000000 2426.055176 1899.156433
3644 1325.000000 2913.916138 1050.000000
3645 2755.000000 2538.638428 2217.590088
3646 2495.000000 3064.027100 3066.746582
3647 3405.000000 2163.360718 2111.445557
3648 3275.000000 2313.471802 3172.891113
3649 1390.000000 2125.833008 1050.000000
3650 2040.000000 2200.888550 1580.722778
3651 1520.000000 2125.833008 1050.000000
3652 2560.000000 1075.055534 1899.156433
3653 2560.000000 2726.277222 3066.746582
3654 3470.000000 3026.499390 2005.301025
3655 3015.000000 1713.027588 2429.879272
3656 1065.000000 1337.749908 2960.602051
3657 3470.000000 2651.221680 2854.457397
3658 675.000000 2913.916138 2005.301025
3659 805.000000 1337.749908 2960.602051
3660 3405.000000 3664.471436 1899.156433
3661 1520.000000 2951.443848 3066.746582
3662 1455.000000 3064.027100 3066.746582
3663 1260.000000 1225.166611 2323.734619
3664 1715.000000 3289.193848 2748.312866
3665 805.000000 2838.860596 3066.746582
3666 870.000000 3101.554932 1580.722778
3667 2755.000000 2388.527344 1793.011902
3668 3145.000000 2988.971558 2536.023804
3669 2625.000000 2388.527344 1793.011902
3670 3080.000000 1375.277649 3066.746582
3671 3145.000000 1337.749908 2960.602051
3672 1520.000000 2726.277222 1474.578217
3673 1000.000000 3476.832764 2642.168335
3674 1195.000000 1487.860962 2111.445557
3675 870.000000 3401.777100 1793.011902
3676 2105.000000 3514.360352 1156.144554
3677 805.000000 1863.138611 2536.023804
3678 1910.000000 3101.554932 2854.457397
3679 1130.000000 1375.277649 2429.879272
3680 1845.000000 3139.082764 2960.602051
3681 1325.000000 1112.583305 2642.168335
3682 610.000000 1150.111069 2429.879272
3683 2885.000000 3514.360352 2429.879272
3684 3015.000000 2538.638428 1580.722778
3685 1715.000000 1863.138611 3172.891113
3686 1780.000000 1750.555298 3172.891113
3687 2170.000000 1150.111069 2748.312866
3688 2820.000000 3401.777100 1474.578217
3689 1065.000000 3364.249268 2642.168335
3690 2950.000000 3401.777100 1474.578217
3691 3275.000000 1562.916504 2323.734619
3692 2430.000000 1150.111069 3066.746582
3693 1455.000000 3664.471436 2217.590088
3694 3080.000000 2576.166260 2642.168335
3695 2300.000000 2275.943970 1793.011902
3696 2365.000000 2238.416382 1686.867310
3697 2040.000000 3101.554932 1262.289108
3698 1845.000000 3589.416016 2323.734619
3699 1780.000000 1900.666443 2005.301025
3700 1455.000000 1112.583305 2642.168335
3701 675.000000 1487.860962 2748.312866
3702 610.000000 1075.055534 2536.023804
3703 3340.000000 1075.055534 1262.289108
3704 1390.000000 1225.166611 2642.168335
3705 3470.000000 1600.444275 2429.879272
3706 1975.000000 1412.805420 1899.156433
3707 2235.000000 2013.249695 1686.867310
3708 1065.000000 2013.249695 1368.433655
3709 2365.000000 2013.249695 1686.867310
3710 1780.000000 3401.777100 1793.011902
3711 2560.000000 2200.888550 3172.891113
3712 2625.000000 1938.194092 3066.746582
3713 1780.000000 1075.055534 2217.590088
3714 1000.000000 1525.388733 1899.156433
3715 2755.000000 1037.527767 1156.144554
3716 2625.000000 2613.693970 1474.578217
3717 1065.000000 1337.749908 1368.433655
3718 2365.000000 1938.194092 1474.578217
3719 610.000000 2426.055176 2854.457397
3720 545.000000 2313.471802 2854.457397
3721 675.000000 2463.582886 2960.602051
3722 3210.000000 1375.277649 1474.578217
3723 805.000000 2988.971558 2536.023804
3724 935.000000 1262.694366 2111.445557
3725 675.000000 2163.360718 1474.578217
3726 1845.000000 3514.360352 2429.879272
3727 3405.000000 1487.860962 2429.879272
3728 1000.000000 1300.222137 1262.289108
3729 675.000000 1187.638824 2854.457397
3730 1845.000000 3214.138184 1899.156433
3731 3340.000000 2426.055176 3172.891113
3732 1975.000000 3364.249268 2960.602051
3733 2820.000000 1075.055534 1262.289108
3734 610.000000 1225.166611 2960.602051
3735 3080.000000 1450.333221 1368.433655
3736 1650.000000 2801.332886 1686.867310
3737 1000.000000 1600.444275 2429.879272
3738 1195.000000 2913.916138 2323.734619
3739 1000.000000 1150.111069 2429.879272
3740 3210.000000 1600.444275 2748.312866
3741 675.000000 1412.805420 1899.156433
3742 3470.000000 3551.887939 2217.590088
3743 935.000000 1487.860962 1793.011902
3744 1845.000000 2313.471802 1899.156433
3745 2625.000000 3589.416016 2960.602051
3746 3340.000000 3476.832764 1686.867310
3747 3340.000000 3026.499390 1368.433655
3748 1585.000000 2013.249695 1050.000000
3749 3405.000000 3139.082764 1368.433655
3750 935.000000 1713.027588 1793.011902
3751 1455.000000 1863.138611 2536.023804
3752 935.000000 3439.304688 1580.722778
3753 2820.000000 2050.777466 2429.879272
3754 675.000000 3064.027100 3066.746582
3755 1260.000000 3251.666016 2005.301025
3756 3015.000000 1788.083130 1368.433655
3757 3080.000000 2501.110596 3066.746582
3758 3405.000000 1337.749908 2960.602051
3759 2690.000000 2501.110596 1474.578217
3760 3275.000000 3064.027100 1156.144554
3761 1455.000000 1863.138611 1262.289108
3762 3470.000000 1825.610840 3066.746582
3763 1455.000000 1938.194092 2429.879272
3764 1325.000000 3589.416016 2642.168335
3765 3470.000000 2801.332886 2642.168335
3766 2300.000000 3101.554932 1580.722778
3767 2560.000000 3476.832764 2960.602051
3768 2365.000000 3139.082764 1686.867310
3769 675.000000 1037.527767 2748.312866
3770 3470.000000 1225.166611 2005.301025
3771 3340.000000 3401.777100 1793.011902
3772 805.000000 2988.971558 1262.289108
3773 2950.000000 1000.000000 2323.734619
3774 2040.000000 2876.388184 1899.156433
3775 2950.000000 1825.610840 1474.578217
3776 3080.000000 1000.000000 2323.734619
3777 740.000000 2125.833008 1368.433655
3778 740.000000 2801.332886 2005.301025
3779 1195.000000 3364.249268 2005.301025
3780 1650.000000 2125.833008 2323.734619
3781 1065.000000 3364.249268 2005.301025
3782 610.000000 1075.055534 2854.457397
3783 740.000000 2125.833008 1686.867310
3784 1780.000000 2350.999634 2323.734619
3785 1845.000000 2238.416382 2005.301025
3786 740.000000 1900.666443 2323.734619
3787 3080.000000 1825.610840 2748.312866
3788 610.000000 2426.055176 1262.289108
3789 2170.000000 1075.055534 2854.457397
3790 3015.000000 2088.305176 1899.156433
3791 3015.000000 1187.638824 2854.457397
3792 1000.000000 2726.277222 2429.879272
3793 3080.000000 1225.166611 2960.602051
3794 1000.000000 2576.166260 2005.301025
3795 2235.000000 3664.471436 2536.023804
3796 935.000000 2613.693970 2111.445557
3797 3340.000000 2275.943970 1474.578217
3798 3340.000000 1600.444275 2748.312866
3799 675.000000 2313.471802 1262.289108
3800 3470.000000 1750.555298 2854.457397
3801 3275.000000 3664.471436 2854.457397
3802 2235.000000 1713.027588 1474.578217
3803 1715.000000 2538.638428 1899.156433
3804 1715.000000 2613.693970 1793.011902
3805 3275.000000 2313.471802 1580.722778
3806 1455.000000 2463.582886 2005.301025
3807 3275.000000 1187.638824 2536.023804
3808 3145.000000 1637.971985 2536.023804
3809 2300.000000 3476.832764 2323.734619
3810 3405.000000 1938.194092 1474.578217
3811 1455.000000 2313.471802 2217.590088
3812 1780.000000 1450.333221 2642.168335
3813 1455.000000 2238.416382 2323.734619
3814 870.000000 1975.721924 3172.891113
3815 3275.000000 1637.971985 2536.023804
3816 1000.000000 2576.166260 1368.433655
3817 675.000000 2388.527344 2429.879272
3818 1650.000000 1075.055534 1262.289108
3819 3210.000000 1150.111069 2429.879272
3820 3470.000000 1675.499817 2960.602051
3821 545.000000 1863.138611 2217.590088
3822 805.000000 2313.471802 1580.722778
3823 1975.000000 2913.916138 2005.301025
3824 2430.000000 2576.166260 1368.433655
3825 3275.000000 3064.027100 2429.879272
3826 610.000000 2350.999634 2323.734619
3827 1910.000000 2801.332886 1050.000000
3828 1845.000000 3364.249268 2005.301025
3829 1975.000000 2163.360718 1793.011902
3830 3210.000000 3251.666016 1686.867310
3831 3210.000000 3326.721436 1580.722778
3832 3210.000000 3176.610352 1793.011902
3833 805.000000 1863.138611 2854.457397
3834 3470.000000 1750.555298 3172.891113
3835 610.000000 1375.277649 1474.578217
3836 1000.000000 1825.610840 2111.445557
3837 1065.000000 2838.860596 2429.879272
3838 3405.000000 1863.138611 3172.891113
3839 935.000000 1863.138611 3172.891113
3840 1520.000000 1075.055534 1262.289108
3841 740.000000 1750.555298 2854.457397
3842 1585.000000 1938.194092 2429.879272
3843 2170.000000 3551.887939 2536.023804
3844 935.000000 1187.638824 1899.156433
3845 2690.000000 1225.166611 2642.168335
3846 2560.000000 2651.221680 1262.289108
3847 2560.000000 1225.166611 2642.168335
3848 1845.000000 1713.027588 3066.746582
3849 1780.000000 1675.499817 2960.602051
3850 1975.000000 1713.027588 3066.746582
3851 3015.000000 3064.027100 2429.879272
3852 1975.000000 3514.360352 2429.879272
3853 1065.000000 1037.527767 1793.011902
3854 2235.000000 1337.749908 2642.168335
3855 1195.000000 2388.527344 1474.578217
3856 3470.000000 3476.832764 1368.433655
3857 2040.000000 2801.332886 1050.000000
3858 1000.000000 1150.111069 1793.011902
3859 1585.000000 2163.360718 2111.445557
3860 3340.000000 3476.832764 1050.000000
3861 3340.000000 1675.499817 1368.433655
3862 740.000000 2576.166260 1686.867310
3863 1715.000000 1337.749908 2642.168335
3864 2170.000000 1225.166611 2642.168335
3865 2170.000000 1375.277649 1793.011902
3866 1455.000000 1637.971985 2217.590088
3867 2885.000000 2163.360718 1793.011902
3868 3145.000000 2913.916138 2642.168335
3869 2495.000000 2688.749512 1368.433655
3870 3210.000000 1825.610840 2748.312866
3871 2625.000000 2613.693970 1156.144554
3872 2820.000000 2801.332886 2642.168335
3873 2495.000000 3439.304688 2217.590088
3874 805.000000 3589.416016 2323.734619
3875 3275.000000 1562.916504 1368.433655
3876 675.000000 2913.916138 2642.168335
3877 3145.000000 1713.027588 2748.312866
3878 1390.000000 3551.887939 2536.023804
3879 675.000000 3289.193848 1793.011902
3880 1260.000000 2501.110596 1793.011902
3881 870.000000 1825.610840 1156.144554
3882 1650.000000 1375.277649 2429.879272
3883 1650.000000 1750.555298 2854.457397
3884 2235.000000 1788.083130 1686.867310
3885 2040.000000 1375.277649 1793.011902
3886 935.000000 2463.582886 2005.301025
3887 2235.000000 3214.138184 1262.289108
3888 1195.000000 1187.638824 3172.891113
3889 740.000000 3401.777100 1156.144554
3890 2885.000000 3064.027100 1156.144554
3891 935.000000 1863.138611 1262.289108
3892 805.000000 3064.027100 1793.011902
3893 870.000000 1525.388733 1899.156433
3894 1520.000000 2200.888550 2217.590088
3895 1845.000000 2163.360718 1793.011902
3896 1715.000000 2688.749512 2005.301025
3897 2365.000000 2988.971558 1899.156433
3898 1845.000000 3514.360352 3066.746582
3899 1065.000000 1337.749908 2005.301025
3900 675.000000 3289.193848 1156.144554
3901 2885.000000 1788.083130 1368.433655
3902 805.000000 2163.360718 3066.746582
3903 740.000000 2050.777466 3066.746582
3904 1130.000000 1375.277649 2111.445557
3905 3080.000000 3476.832764 2323.734619
3906 3210.000000 1075.055534 2854.457397
3907 805.000000 3589.416016 2005.301025
3908 2885.000000 1863.138611 1262.289108
3909 1390.000000 1450.333221 2323.734619
3910 1260.000000 3551.887939 2217.590088
3911 1650.000000 2200.888550 2217.590088
3912 1650.000000 2576.166260 2005.301025
3913 1520.000000 3026.499390 1368.433655
3914 610.000000 2651.221680 1899.156433
3915 1650.000000 1225.166611 2960.602051
3916 2300.000000 1225.166611 1686.867310
3917 610.000000 2200.888550 2854.457397
3918 545.000000 2088.305176 2854.457397
3919 740.000000 2200.888550 2854.457397
3920 2300.000000 3176.610352 2111.445557
3921 3275.000000 3514.360352 1156.144554
3922 1195.000000 3214.138184 2536.023804
3923 1845.000000 1637.971985 3172.891113
3924 1000.000000 1150.111069 2111.445557
3925 1195.000000 1112.583305 2005.301025
3926 2820.000000 2125.833008 1686.867310
3927 1130.000000 2576.166260 1686.867310
3928 1390.000000 3401.777100 1156.144554
3929 1065.000000 1337.749908 1686.867310
3930 3405.000000 1788.083130 2005.301025
3931 1195.000000 3589.416016 2323.734619
3932 2885.000000 2088.305176 1262.289108
3933 1260.000000 3476.832764 1368.433655
3934 1195.000000 3214.138184 2217.590088
3935 2170.000000 1750.555298 1580.722778
3936 1650.000000 1675.499817 2960.602051
3937 3145.000000 3214.138184 2217.590088
3938 1065.000000 3214.138184 1899.156433
3939 3535.000000 1487.860962 2111.445557
3940 2625.000000 2238.416382 1368.433655
3941 3275.000000 2538.638428 1580.722778
3942 3275.000000 1637.971985 1580.722778
3943 2235.000000 1262.694366 1793.011902
3944 3210.000000 2876.388184 1580.722778
3945 675.000000 3589.416016 2960.602051
3946 2040.000000 1750.555298 1262.289108
3947 1910.000000 3251.666016 2005.301025
3948 3210.000000 1600.444275 1474.578217
3949 3015.000000 1337.749908 2960.602051
3950 2950.000000 1450.333221 2960.602051
3951 2950.000000 1975.721924 1262.289108
3952 610.000000 3251.666016 1686.867310
3953 1325.000000 2613.693970 2111.445557
3954 2950.000000 1750.555298 2854.457397
3955 870.000000 1825.610840 2429.879272
3956 1780.000000 1450.333221 1686.867310
3957 1845.000000 1562.916504 1686.867310
3958 3145.000000 3514.360352 2429.879272
3959 2040.000000 2350.999634 1686.867310
3960 3015.000000 1637.971985 2854.457397
3961 2040.000000 2125.833008 2960.602051
3962 1000.000000 2501.110596 1793.011902
3963 610.000000 1450.333221 1368.433655
3964 3275.000000 2388.527344 1156.144554
3965 1650.000000 2125.833008 1050.000000
3966 1260.000000 2726.277222 2111.445557
3967 675.000000 1938.194092 1156.144554
3968 545.000000 3214.138184 1580.722778
3969 3340.000000 2501.110596 1474.578217
3970 3210.000000 3026.499390 2005.301025
3971 740.000000 3626.943604 3066.746582
3972 610.000000 2801.332886 2323.734619
3973 935.000000 1637.971985 3172.891113
3974 675.000000 1863.138611 1262.289108
3975 3275.000000 2163.360718 1156.144554
3976 3405.000000 2388.527344 1156.144554
3977 3340.000000 3401.777100 1156.144554
3978 1260.000000 3176.610352 2111.445557
3979 3145.000000 3289.193848 2111.445557
3980 3405.000000 2163.360718 3066.746582
3981 1390.000000 1225.166611 1050.000000
3982 805.000000 3664.471436 2854.457397
3983 935.000000 2538.638428 1262.289108
3984 1455.000000 3439.304688 2536.023804
3985 610.000000 1600.444275 1793.011902
3986 1325.000000 3589.416016 2323.734619
3987 675.000000 3664.471436 2854.457397
3988 610.000000 1525.388733 1899.156433
3989 1195.000000 1187.638824 2217.590088
3990 740.000000 1975.721924 2854.457397
3991 1715.000000 1187.638824 2854.457397
3992 1650.000000 3251.666016 2642.168335
3993 1130.000000 1225.166611 2323.734619
3994 3340.000000 2426.055176 1899.156433
3995 1975.000000 3289.193848 3066.746582
3996 2690.000000 1075.055534 2854.457397
3997 2560.000000 1300.222137 1580.722778
3998 675.000000 1863.138611 2854.457397
3999 2885.000000 3139.082764 2642.168335
4000 1000.000000 3026.499390 1050.000000
4001 3145.000000 1487.860962 1474.578217
